# TBROWSER	3.0
# USER	puthier
# OS	Mac OS X
# JAVA	1.8.0_73-b02
# DATE	mercredi 30 mars 2016
# TIME	10:37:28 CEST
# MODULE	145B59B7C
# PLATFORM	GPL570
# EXPERIMENT	GSE9195
# PROBES	452
# SAMPLES	77

HD	GSM232194	GSM232222	GSM232212	GSM232203	GSM232205	GSM232211	GSM232213	GSM232218	GSM232219	GSM232195	GSM232230	GSM232216	GSM232223	GSM232232	GSM232262	GSM232255	GSM232201	GSM232214	GSM232217	GSM232221	GSM232228	GSM232225	GSM232202	GSM232215	GSM232265	GSM232266	GSM232204	GSM232220	GSM232248	GSM232231	GSM232208	GSM232196	GSM232270	GSM232258	GSM232254	GSM232257	GSM232261	GSM232226	GSM232207	GSM232233	GSM232209	GSM232234	GSM232237	GSM232235	GSM232242	GSM232247	GSM232229	GSM232249	GSM232206	GSM232199	GSM232224	GSM232200	GSM232243	GSM232250	GSM232253	GSM232241	GSM232246	GSM232238	GSM232239	GSM232251	GSM232240	GSM232252	GSM232197	GSM232245	GSM232236	GSM232256	GSM232269	GSM232198	GSM232244	GSM232227	GSM232260	GSM232210	GSM232259	GSM232264	GSM232263	GSM232267	GSM232268
PSMD11	-0.114655785	-0.11913134	-0.13461946	-0.14330909	-0.024542602	0.093433365	-0.16030526	-0.11962998	0.1192408	-0.10992483	0.12015902	-0.030374207	0.05109799	-0.013785451	-0.07980602	0.02566149	0.1479914	0.15018661	0.03066609	0.12431837	0.13151819	0.048379816	-0.002420207	0.11314163	0.1346377	0.1527102	-0.114905104	0.08977265	0.16486596	0.08426942	0.12463458	-0.081070855	0.09291041	0.14679345	-0.15381084	-0.16259778	-0.09516035	-0.14975487	-0.1608039	-0.16240318	-0.060851786	-0.14449488	-0.15635875	-0.058978863	-0.16405112	-0.15233319	-0.09450969	0.10898837	-0.026859432	-0.1320533	0.09711841	0.1396058	-0.14211723	-0.14205642	0.038498316	0.05630934	0.1007548	0.09720354	-0.09452185	0.055093154	1.2769936E-4	-0.10647695	0.13545862	0.056151234	-0.043028604	-0.15590876	0.0	-0.051541895	0.15400544	0.16079782	0.12459201	0.124756195	-0.029565442	0.13409649	0.14985825	-0.02711483	0.15905868
NSFL1C	0.111469075	0.0	-0.043254204	0.09347112	-0.10540626	0.15168859	-0.098496094	-0.04959947	0.070907995	-0.08022883	0.07009349	0.023029497	0.10017766	-0.023443319	-0.072760336	0.0077115316	0.104723126	0.1518725	0.16059561	0.041007746	0.13988481	0.063465774	0.03569375	0.055964436	0.030793577	0.14671616	-0.091868386	-0.15613553	-0.06610635	0.12552588	-0.013170035	-0.13543132	-0.10360646	-0.14260422	-0.17508593	-0.1757822	-0.107626446	-0.106825076	-0.17271467	-0.1561618	-0.14517254	-0.15518308	-0.14531048	-0.16095687	-0.16845821	-0.14218383	0.029151428	-0.101320595	0.03972687	0.1596563	0.14368804	0.15876296	-0.12772635	-0.15048653	0.035339046	-0.15052594	-0.034110717	0.114510335	0.05240426	0.13801934	0.111521624	-0.07445504	-0.16119334	0.12253059	-0.12232696	-0.084649496	0.16114737	0.051898476	0.037073154	0.16803782	0.12926997	-0.023561554	0.10628645	-0.065291844	0.13746758	0.17234026	-0.0030346913
NULL	-0.042733867	0.090652384	-0.02037464	-0.17590724	-0.024975587	-0.15614377	-0.096159786	-0.07279797	-0.16010608	-0.15177631	0.0525744	-0.063472465	-0.16730966	-0.024886316	-0.14459334	-0.16215247	0.16410272	0.10110409	0.064296514	0.14235467	0.17209601	0.06538838	0.1417023	0.02824432	0.14309631	0.11785291	-0.025106061	0.0	-0.09622159	0.029899288	-0.10049979	-0.14148255	-0.14875479	-0.022057077	-0.14283536	-0.15792234	-0.06848544	0.11356098	-0.11406914	-0.12568139	-0.028223718	-0.0023210747	0.05276668	-0.15277204	-0.030428052	-0.11702199	-0.020924008	0.12750803	0.10176333	0.08142302	0.060602024	0.046888456	-0.14184651	-0.09838472	0.027839161	-0.0728323	0.17272778	0.15626737	0.16643754	-0.067201294	0.17655274	-0.06668626	-0.003165726	-0.111590125	0.1319579	0.14677021	0.11083475	0.13995805	0.15996873	0.04699833	0.15037543	0.17951246	0.13859837	0.04235618	0.124218695	0.15876013	0.1232985
TK1	0.14202312	0.13905701	-0.11635911	-0.13104747	0.09707935	0.016460929	-0.13406946	-0.13045831	-0.119894065	-0.13133697	-0.12892956	-0.13057514	0.019396571	-0.13286574	-0.10103587	-0.107450604	-0.05859603	0.09380342	0.110777326	0.13178901	0.13451642	0.10317411	0.122083105	0.122687496	-0.11459671	0.13121	0.13106272	0.11075193	-0.12678623	-0.12904128	-0.10102571	-0.04380608	-0.13164172	0.10964472	-0.069190755	-0.12292113	-0.12100636	-0.03188067	-0.12577552	-0.13228166	-0.055675626	-0.13216993	-0.10191453	-0.13411517	-0.12539458	-0.12451593	-0.042414445	0.094275765	0.0386103	0.13430817	0.13337365	0.057199314	-0.13033134	0.08162914	0.13040753	-0.11482526	0.14034706	0.13898082	0.07873413	0.14095654	0.1395649	0.0	-0.11469828	-0.109289184	0.13886909	-0.13098145	-0.09695746	-0.056782838	0.12840642	0.108054996	0.104200065	0.106648125	0.118395776	0.13592328	0.11035577	0.13749269	0.13634484
LLGL2	0.17176165	0.16570769	-0.121835336	-0.13495517	-0.12510367	0.14195125	-0.13703713	-0.10898302	0.02247702	-0.046192747	0.09356023	-0.14079978	0.07541578	0.096654095	-0.09178068	-0.051374383	0.16388161	0.119718485	0.092513435	-0.096601754	0.10576703	-0.11087888	0.14834252	0.14303294	0.09795677	0.14356215	-0.10291161	-0.12864532	-0.14222458	-0.12221334	-0.050647445	-0.06809985	-0.12359744	-0.10360365	-0.12145732	-0.10023646	-0.032683272	0.060789727	-0.12296937	-0.096648276	-0.06645405	-0.08545338	0.0	-0.1396134	-0.13915399	-0.13098899	-0.12320198	-0.13015154	0.11133249	0.16265453	0.08304576	0.13784549	-0.060504764	-0.0969158	0.00582716	0.13289066	0.14634198	0.15503037	0.0056992187	-0.052281607	0.15008718	-0.011299573	0.13963085	-0.073391974	-0.016487025	0.03022912	0.16297439	0.13977043	0.15177949	0.115787186	-0.12244596	0.069629334	0.15319848	0.08846001	0.1416372	0.15401848	0.1081514
NSFL1C	0.11348394	-0.032054886	-0.05242702	0.09169772	-0.0462156	0.16127223	-0.09079905	-0.06609214	0.057310253	-0.10416021	0.11836718	-0.02925314	0.09239155	0.035920504	-0.1329574	-0.021482259	0.122417815	0.15578106	0.16375679	0.06694456	0.14984718	0.051316895	0.051178128	0.007731234	0.051938035	0.1534551	-0.10404127	-0.14661592	-0.08851272	0.13341996	-0.07406126	-0.11868436	-0.11812929	-0.13966441	-0.16705413	-0.16655193	-0.10696857	-0.042098884	-0.16587792	-0.13601024	-0.13232304	-0.14343092	-0.13727896	-0.14460711	-0.15905197	-0.13894415	0.103400305	-0.082354166	0.09135412	0.16744399	0.13986926	0.1636775	-0.12705655	-0.12732749	0.017643074	-0.15715551	-0.0047114273	0.036052663	0.053451244	0.12287376	0.07405465	-0.07866696	-0.14943749	0.1162923	-0.11298835	-0.08308103	0.17042415	0.05345785	0.0	0.17502986	0.14403224	0.07511191	0.1424199	-0.051792663	0.1301953	0.17529418	0.02693377
HNRNPAB	0.116768494	0.16305761	0.046803042	-0.054975912	-0.15466347	0.008479795	0.050022226	-0.057895303	0.101422064	-0.18753338	0.0	-0.042798698	0.006880911	0.03281281	0.11300683	-0.17410704	0.03832325	0.07598981	0.13827491	0.103549145	0.1536142	0.14900313	-0.08200704	0.16012394	0.15106598	0.10609023	-0.017887514	-0.014832503	0.13189365	0.15290041	0.051728178	-0.102778256	-0.14739712	-0.12665445	-0.18253687	-0.1754204	-0.121972	-0.17509207	-0.17973882	-0.08143601	-0.17250101	0.10557631	-0.17010269	-0.1881615	-0.056660447	-0.15701896	-0.004575378	0.0898016	-0.12563373	0.023447918	0.11233587	-0.07808835	-0.08320621	-0.09346333	0.100094415	-0.12915984	0.12808202	0.06014373	-0.12942395	-0.054997325	-0.1452486	-0.18758334	-0.095904484	-0.11324952	0.026545756	0.08755317	0.13771816	0.1292812	0.08809565	-0.07634671	0.08408416	-0.005653197	0.1507662	0.13036615	0.031585094	-0.011106533	0.026724203
SQLE	-0.12908523	0.0	0.10640952	-0.090739794	-0.14470217	0.09455163	-0.13891578	-0.13392659	-0.124375865	-0.15166591	-0.12245938	-0.13869403	0.0072857924	0.10821513	-0.06133792	-0.08932487	0.10645704	0.11522639	0.12762807	0.1100313	0.10968285	0.1038331	-0.14777488	-0.14895222	0.12136123	-0.106557354	-0.07094672	0.04108025	0.112349026	-0.09895478	-0.14212047	-0.12540539	0.08150584	0.108679734	-0.11900655	0.049099904	0.11244406	0.0019006415	-0.1536563	-0.15128578	-0.097033024	-0.1384987	-0.15383053	-0.15460135	-0.15460663	-0.1522097	-0.017586213	-0.14309718	0.12135596	0.057763662	0.12964487	0.10706947	-0.10841048	-0.12482463	0.11948171	-0.091500044	-0.11009466	-0.14792798	0.033525202	-0.12409605	-0.110728204	0.11372171	0.05812795	0.109614216	0.03874141	0.08067695	0.1299458	0.12052707	0.10855302	-0.11999383	-0.0060714935	0.12677279	0.12843056	0.12831442	0.1297663	0.13143463	0.122728646
NULL	0.15981086	0.15459427	-0.1288296	-0.043454874	0.05987213	0.005434979	-0.16678086	0.083165795	0.005734496	-0.14583965	0.103907324	-0.14996424	0.100980796	-0.05838703	-0.063828245	-0.15573618	0.12497333	0.028004808	0.05091783	0.06519479	0.08603616	-0.063029535	0.10533003	0.14643869	0.13175613	0.14643869	-0.14895962	0.0057032965	-0.16513352	0.04938281	-0.1398306	0.0012355063	0.062499143	0.015312789	-0.16318665	-0.14436702	-0.11890187	0.108874306	-0.15982334	0.017671483	-0.11568207	-0.12866737	-0.10535499	-0.17204736	-0.1591307	-0.17460573	-0.154457	-0.16508985	0.0	0.063017055	-0.03787014	-0.09306232	-0.12109833	-0.12958464	-0.15560514	-0.14662589	0.11912651	0.11030325	-0.12163496	-0.119463466	-0.044303507	0.0837149	0.035330486	-0.05641521	0.11041557	0.07915976	0.15752704	-0.00629609	0.12850513	-0.07042386	-0.15974846	-0.15505603	0.11346065	0.06108268	0.14458543	0.13350955	0.094865665
NULL	0.17130144	0.14240448	-0.12991643	-0.11690081	-0.09949069	0.028980896	-0.13947281	0.073015794	0.0	-0.106930755	0.05830352	-0.044184778	-0.016001243	-0.05335147	0.065671645	0.076373115	0.14188889	0.16075584	0.13236248	0.1202941	0.14059392	0.11117537	0.13095361	0.14071383	0.12585168	0.15088771	0.115372024	-0.08281798	-0.14092365	-0.0773983	-0.108609416	-0.13085768	-0.14757834	-0.08118128	-0.12209267	-0.12710467	-0.052817892	-0.05057568	-0.11701471	-0.13383731	-0.104244895	-0.12095957	-0.13605554	-0.12845959	-0.13902916	-0.12814784	-0.03138498	0.16362755	-0.052440196	0.16285418	-0.015725464	0.16121148	-0.042380214	0.08571967	0.156799	0.037302263	0.14654118	0.110156186	0.03706845	0.14230855	0.14821984	-0.044502523	-0.11669697	0.027302235	0.12558189	-0.12718262	0.14247642	-0.11169096	0.15532418	-0.05016201	0.11383725	-0.10107942	0.11534205	0.16286017	0.11832767	-0.03607324	0.13942485
PSMD3	0.14652044	0.044877652	-0.15371044	-0.114806496	-0.15487882	0.009568706	-0.17184126	-0.15178712	0.05717257	-0.16398618	-0.069988765	-0.15478894	-0.1175387	-0.07116912	0.10567518	-0.0762201	0.13250591	0.10273926	0.14191882	-0.09039042	0.10030065	-0.106220424	0.08436279	0.004799332	-0.079156026	0.087562345	-0.12699357	-0.07912607	0.013930646	-0.1510082	-0.16377646	-0.10545948	-0.16679627	-0.115130045	-0.16114013	-0.16774894	0.076687455	0.0	-0.15801246	-0.16109818	-0.11711329	-0.060947325	-0.15365653	-0.11829365	-0.17383648	-0.15692198	0.0050449907	0.049802806	0.010245766	-0.13964199	0.046968747	0.13529204	0.057400253	-0.081948146	-0.04372725	0.078634754	0.128839	0.08150476	0.102325834	0.07825728	0.073308155	-0.10518986	0.13260177	0.042283256	-0.093428195	-0.15766495	0.03210939	-0.15844387	0.123206824	0.11432716	0.072523244	0.07017451	0.13393791	0.14026512	0.11546558	0.14610101	0.13165508
GPS1	0.09538949	0.14977857	-0.13809744	-0.11147531	-0.12787159	0.048173375	-0.16007558	-0.12984432	-0.08085598	-0.12333755	0.052306402	-0.12141657	-0.047759425	-0.13217926	-0.0759468	-0.006843103	0.1483621	0.15351705	0.12569836	0.0561225	0.14861435	-0.07982111	0.034687676	0.057338476	-0.10236842	0.1490477	-0.005271388	-0.13395795	-0.10938616	-0.1084289	-0.116151646	-0.11717358	-0.15204236	-0.124915734	-0.14772177	-0.15395688	0.09507903	-0.09800902	-0.15309018	-0.15365936	-0.13404849	-0.10448345	-0.12446298	-0.10500735	-0.15434496	-0.14369869	0.119618475	0.12983786	0.043852776	0.15863322	0.042785563	0.17520413	0.054479636	0.113616206	0.058205184	0.13860194	0.04501701	0.0	0.06359946	0.13656454	0.08568755	-0.043257724	0.12913285	-0.099664815	0.06495774	-0.14210758	-0.05602548	-0.10064794	0.16601317	2.7812234E-4	0.05208649	0.082285404	0.10361027	0.16621366	0.15619479	0.16241698	0.09194207
TCOF1	-0.1274557	0.16786897	0.108761035	-0.16308443	-0.06774969	0.066546835	0.031576652	-0.16337338	0.026153719	-0.14431584	0.0065989085	-0.15479212	-0.14427553	0.066553555	0.035904244	-0.13551281	0.13674927	0.10398993	-0.0066929865	0.074960105	0.11194625	-0.123739615	-0.15213105	0.09012684	0.0702562	0.052300718	-0.1446048	-0.073535495	-0.15582025	0.0921092	-0.16615541	-0.14012265	-0.122536756	-0.09097355	-0.1704494	-0.16540278	-0.058429234	-0.10904326	-0.13867116	0.005920202	-0.16389081	-0.14127846	-0.02465519	-0.14546494	-0.048786227	-0.12920286	-0.14190342	0.04353129	-0.11326334	0.12910207	0.03662327	0.03912978	-0.094535075	-0.1265754	-0.12392105	-0.104171365	0.0	0.15018901	0.13453172	-0.10784713	0.052737508	-0.06072743	0.016443511	0.088090725	0.1576615	0.11795381	-0.09210248	0.07643848	0.15707687	0.09382277	0.13715918	0.14227973	0.06486687	0.15876356	0.15318607	0.13879883	0.0984326
TK1	0.15071258	0.14428489	-0.118532814	-0.12558004	0.021466939	-0.10667902	-0.12948829	-0.12875517	-0.12456297	-0.1270979	-0.12343748	-0.12794977	-0.07620815	-0.12884293	-0.11398438	-0.12667456	-0.068649806	0.08302821	0.08476808	0.13865227	0.14125948	0.07105051	0.11522346	0.118233375	-0.12230166	0.13705696	0.13565783	0.033718273	-0.12302962	-0.11901812	-0.12316901	-0.076636665	-0.12749544	0.08043132	-0.0054106186	-0.12175957	-0.122750826	0.06708031	-0.12233264	-0.12628219	-0.02533388	-0.12812531	-0.04122499	-0.12932824	-0.12125362	-0.11770677	0.025080903	0.07063749	0.059408385	0.14218879	0.13978808	0.09296661	-0.124387436	0.06949134	0.13397476	-0.11633346	0.14867842	0.1457821	0.09319894	0.149458	0.14637582	0.0	-0.10887321	-0.12120715	0.14713475	-0.12474883	-0.09131452	-0.027275093	0.10574455	0.12544581	0.11576039	0.13253434	0.13411932	0.14480633	0.08060169	0.1443933	0.13626705
TBCD	-0.118400656	0.14356706	-0.061486166	-0.044645157	-0.08851674	0.15527841	-0.13221079	0.0	0.053370018	0.03131058	0.11832457	-0.097311355	-0.08373582	-0.101578675	-0.12777227	0.11348658	0.17464302	0.17279787	0.16543628	0.1387798	0.16197424	0.09448338	-0.032458253	0.1491596	-0.13184303	0.08629749	-0.045494817	-0.097102106	-0.09129399	0.039490137	-0.09466726	-0.09968279	-0.13420178	-0.09295526	-0.14075811	-0.13229956	-0.020245986	0.13290827	-0.03337132	-0.08516249	-0.13569187	-0.09786934	-0.106334224	-0.1250838	-0.14376362	-0.09587835	-0.11235793	0.1464838	-0.0061822226	0.1678838	0.121374466	0.17639308	-0.075480185	-0.07929096	-0.052843735	0.02113369	0.12089891	0.15425755	0.15784007	-0.0051994077	0.06758596	-0.040035438	0.18652558	0.044118878	0.10294827	-0.12307379	0.10733607	-0.020100148	0.120600894	0.14432795	0.06230412	0.12975693	0.14196919	0.1464838	0.16622886	0.17542294	0.08444599
MRPS7	0.15779836	0.13294035	-0.13973215	0.12032612	0.09941352	0.106372036	-0.17432715	-0.05894053	-0.051883228	-0.059045497	0.008625594	-0.022017801	-0.010737228	-0.09580152	-0.15957041	-0.1623921	0.08360096	0.14669685	0.15182775	0.035582893	0.12677215	0.018053856	0.10079041	0.0972031	-0.12262298	0.13230439	0.14450495	0.080149494	-0.15570526	0.04770318	0.0817857	0.012496924	0.053463865	0.10637821	-0.11008901	-0.17563611	-0.16557807	-0.14246741	-0.11980129	-0.14993222	0.097616784	0.018516934	-0.09762295	-0.1740493	-0.17355536	-0.16756004	0.11543601	-0.104519725	-0.09321446	0.14151655	0.0	0.1252409	-0.13224882	-0.113793634	0.095603935	-0.13889861	-0.06395412	0.024401108	-0.10450738	-0.05269207	-0.13532366	-0.16071266	0.14276995	-0.14399247	-0.002037542	-0.17713031	0.1009139	-0.11205863	0.08021124	0.11891218	-0.0058779996	0.04387507	0.12746368	0.12578426	0.06971481	-0.14498037	0.055742208
ZWILCH	-0.027979895	-0.029591905	0.12050052	-0.07523263	-0.10240104	0.086582504	-0.06757833	-0.13525535	0.107631855	-0.06772088	0.02250235	-0.14436814	0.11369608	-0.14491645	-0.1376295	-0.074563704	-0.14005849	0.0	-0.13268381	0.11574674	0.06923968	0.097460836	0.037290078	0.061640207	0.0073637073	0.09874935	0.08055665	0.14165953	0.14000914	0.12022637	0.13888511	0.14074935	0.13811201	0.13795848	0.11841149	0.06765509	-0.038874675	-0.1405026	-0.15348093	-0.14804725	-0.12200835	-0.14825562	-0.13263446	-0.15061879	-0.14553604	-0.1443462	-0.1443133	0.14199398	-0.15078329	-0.12313237	0.13813394	-0.14856814	-0.104539424	-0.11700783	0.0067441254	-0.14886971	0.13533759	-0.13257962	-0.15254882	-0.14693968	-0.021010965	0.010258746	-0.100520365	0.015336031	0.13176814	-0.12807257	-0.09212585	0.1361436	0.08122559	0.06801697	0.11146997	0.14010234	0.11977128	0.071948305	0.103508614	-0.09200522	0.1337201
HNRNPA3	0.09116574	-0.12936625	-0.18078946	-0.19849667	-0.09921854	-0.15969275	-0.060377374	-0.054082632	0.1083515	-0.19212744	0.023815727	-0.122535154	0.052592754	0.020240016	0.014422036	-0.17629746	-0.10283895	-0.044539955	0.12728043	0.16382717	0.16589065	0.054879718	-0.033127476	0.123451434	0.14381063	0.11863167	-0.05558741	0.11542098	-0.09634307	0.10857498	0.14098732	0.14454068	0.1243975	0.1089698	0.13107216	0.117715396	0.05855972	0.042565864	-0.0439738	-0.10225044	0.11161434	0.062805876	-0.07158127	-0.13788092	-0.06761074	-0.11428867	0.077168316	0.034513064	-0.06772993	0.026810385	-0.1770722	0.013200334	-0.15750264	-0.026922125	-0.13210018	-0.026184635	0.15003833	-0.086770594	-0.17725843	-0.18704695	-0.06228442	-0.15750264	-0.13077419	-0.124054834	0.0	-0.07445674	0.13696463	-0.15660125	0.009863003	0.0038289907	0.08007358	0.06687325	0.09819052	0.16871397	-0.16271721	-0.13714342	0.15524547
DSN1	0.11341925	-0.0024069904	0.10626805	0.03402345	-0.038069986	0.13300657	-0.1555939	-0.12218674	0.020360582	-0.14467524	0.07351786	0.0037209515	0.1370938	-0.14459966	-0.15615205	-0.14226244	0.10070406	0.14026242	0.13382053	0.10443664	0.12039022	0.12004138	-0.076459736	-0.02558154	0.06965737	0.13000655	-0.018471036	0.11607043	0.034069963	0.1443671	0.105727345	0.11066342	0.11519252	0.1488148	-0.1273612	0.0	-0.12654142	-0.022657106	-0.121512316	0.020558257	-0.12464606	-0.056041017	-0.15135552	-0.1565474	-0.15418692	-0.15987301	-0.007912836	-0.14573339	-0.15844277	-0.10933202	-0.09762846	-0.040430464	-0.15641367	-0.13059376	-0.120221615	0.15198924	0.12852399	-0.15372762	-0.15269855	-0.1536404	-0.08636677	-0.10448315	-0.06379106	-0.15482646	0.14011127	0.08104116	0.11769834	0.07302949	0.1392973	0.14498338	0.12243675	0.13554728	0.08552374	0.12609375	-0.0097268	0.0018779177	0.08326791
GINS4	-0.01918251	0.12192423	-0.06343684	0.061881687	0.028040139	0.16468427	0.07076636	0.0	0.059528667	-0.1729401	-0.11259329	0.108455226	0.09213961	-0.11700858	-0.0502383	-0.1312687	0.050522286	0.18062799	0.12418259	0.13005161	0.17610452	0.16655044	0.027546545	0.15421738	0.09378943	0.084600486	-0.032692082	0.017667925	-0.14682701	0.16319671	-0.15050529	-0.124784365	-0.14566402	0.09423569	-0.08042185	-0.006890017	0.03983904	-0.15643518	0.118665166	0.043699883	-0.106122494	-0.07682471	0.039210215	-0.16862623	-0.15939672	-0.13899714	-0.14619818	-0.15771987	-0.12862493	-0.07390372	-0.063288085	-0.095263444	-0.1347306	-0.14823341	-0.10803601	-0.08407985	0.15724656	0.037546877	-0.030562196	-0.091368794	-0.0068291635	-0.12607582	0.09856308	-0.15111384	-0.03596467	0.075648196	0.16544831	0.052969966	0.1734337	0.06137457	0.1675444	0.14609	-0.10383033	0.10909758	-0.07998911	0.10734633	0.18415752
NME1	-0.020693447	0.10347314	-0.12370017	0.13008237	0.122708306	-0.011518664	-0.16575421	-0.16332768	-0.014511981	-0.16421327	-0.15025628	-0.085719876	0.07317392	0.0095762545	0.0010745242	-0.14491317	0.114773355	0.14002468	0.15136032	0.122413106	0.14647181	0.09878538	-0.11069371	0.06829133	0.15234038	0.12432599	0.13539596	0.07991036	0.10525614	-0.07899524	-0.15758902	0.01729866	-0.06966695	0.04100904	-0.1264101	-0.123086154	-0.14117004	-0.021891955	-0.15724657	-0.13314064	0.065321624	0.079821795	-0.1663269	-0.15009096	-0.16092476	-0.09877357	0.09732119	0.13906233	-0.10412848	-0.03844081	0.0	0.1500142	-0.14285268	-0.011967366	0.13188899	0.057977077	0.05347234	-0.11122506	-0.099133715	-0.066154085	-0.08925045	-0.017593859	0.06603601	-0.10134181	0.08953384	-0.1669114	-0.14622976	-0.11269516	0.14172502	0.12143895	0.0808609	0.1123232	0.14498402	0.1520688	0.14010733	-0.1553396	0.11388776
TMEM194A	0.09012578	-0.1066729	0.07054697	-0.056653436	0.17714424	-0.11701915	-0.06612661	0.013219822	0.12183823	-0.09865714	-0.04266366	-0.10271314	0.12570174	-0.12183823	-0.14281258	-0.1383166	0.1878411	0.12016083	0.17614743	0.1213845	0.15028524	0.17584495	0.055113528	0.01269048	0.18229331	0.18966286	0.086489126	0.16218515	-0.11982398	0.09007765	0.116792284	0.11015144	0.059664503	0.18103527	-0.07737343	-0.08103758	-0.061424397	-0.13467994	-0.02931322	-0.14151329	0.06682094	-0.118380316	0.043495484	-0.124416195	-0.07122755	0.083099954	-0.1214395	0.015185953	-0.15482247	-0.10775908	0.021393701	-0.11526613	-0.12568112	-0.008833839	-0.018877603	-0.13630922	0.168936	-0.13509242	-0.0180939	-0.06697218	-0.12895343	0.0	0.12130201	-0.0361878	-0.13451496	-0.101331346	-0.10911337	0.09295811	0.109518975	-0.12898779	0.09875338	0.13854346	-0.025972173	0.17860165	0.17776982	0.08920459	0.10316686
LOC442075	-0.013304319	0.14665553	-0.12405715	0.082923934	-0.059105296	0.07741503	0.077776365	-0.13851656	0.118696325	-0.14906642	-0.11606626	-0.12073995	0.030387871	-0.047726136	-0.13345192	-0.15834865	0.13679281	0.087064505	0.14244981	0.1271374	0.14222471	-0.04330716	-0.012836358	0.1283162	0.10203335	-0.03948646	-0.108235314	0.122090526	-0.10912385	0.15468197	-0.15266202	-0.14316064	-0.1186904	-0.08144897	-0.14364636	-0.14016332	-0.10381634	-0.09609794	0.10570003	0.13207765	-0.13943471	-0.12348256	-0.04735295	-0.15045846	0.08899559	-0.12670498	-0.14574923	-0.08228419	-0.069803245	0.13546	0.106055446	-0.091317624	-0.083634764	-0.10934302	-0.14959955	-0.116818555	0.15016228	-0.07117159	0.0	0.043141298	0.15249024	0.087082274	0.15304706	-0.04750104	0.06408109	0.12811479	0.032727677	0.10834194	0.14363451	0.10283895	0.13863504	0.15776813	0.09387068	0.11181315	0.117985494	0.15261464	0.1379716
TUBA1B	-0.036643513	0.08002342	0.16396773	0.041711453	-0.042969752	0.12993814	-0.08240098	-0.12675416	0.071062416	-0.09763956	0.08230365	0.095268965	0.14797139	0.06753085	-0.075748004	-0.13506864	0.1847887	0.13150926	0.14460666	0.15090509	0.13766171	0.17657153	-9.871711E-4	0.12564881	0.16308483	0.13458896	-0.09256467	0.16560838	-0.03557292	0.10401446	-0.040286314	-0.0578955	-0.12370227	0.11195354	-0.14281307	-0.16130514	-0.14261146	-0.1522051	-0.061225463	-0.113872275	-0.08076728	-0.029775027	-0.1514682	-0.1535329	-0.13172477	-0.028843472	-0.13846117	-0.12749106	0.0	0.12931941	0.09899519	-0.04333125	-0.11663218	-0.13585421	-0.089199945	-0.036580946	0.16943192	0.039667595	0.08117744	-0.08431275	0.013959434	-0.06315114	-8.7594055E-4	-0.045173507	0.10897813	-0.094233125	0.16453083	0.085988164	0.1532757	0.06598752	0.14064407	0.11010434	-0.110889904	0.1281793	0.16430837	0.15183665	0.16325168
TUBA1B	-0.049754303	0.09612439	0.15873592	0.037723865	-0.032223634	0.13307051	-0.09978186	-0.13730253	0.077486664	-0.08549528	0.075622894	0.069071665	0.14208108	0.07128577	-0.07803319	-0.14023833	0.1858727	0.13698724	0.14383975	0.1578881	0.122588545	0.17824946	0.0	0.12104708	0.16352147	0.13119973	-0.09236181	0.16752227	-0.03321858	0.103516415	-0.03091339	-0.048738334	-0.120752804	0.10683757	-0.14210911	-0.16202904	-0.14191292	-0.15360704	-0.051064547	-0.108547196	-0.091359854	-0.045809552	-0.15247896	-0.15444784	-0.13157108	-0.044317134	-0.14302698	-0.11998207	-0.018875945	0.10948609	0.106711455	-0.034465767	-0.12042349	-0.13712037	-0.114026405	-0.03178922	0.17231482	0.038186304	0.09700722	-0.08429013	0.020193199	-0.08000206	-4.2039967E-5	-0.016507694	0.103824705	-0.08920881	0.16673051	0.082377315	0.15453891	0.08017022	0.14717492	0.11341683	-0.0954027	0.12960221	0.16954018	0.122084066	0.16207808
