# TBROWSER	3.0
# USER	puthier
# OS	Mac OS X
# JAVA	1.8.0_73-b02
# DATE	mercredi 30 mars 2016
# TIME	10:43:30 CEST
# MODULE	60E0C1ABC
# PLATFORM	GPL570
# EXPERIMENT	GSE7127
# PROBES	205
# SAMPLES	63

HD	GSM162904	GSM162934	GSM170596	GSM169526	GSM170592	GSM162931	GSM169524	GSM162902	GSM170589	GSM162941	GSM170855	GSM170866	GSM162930	GSM169529	GSM170858	GSM170591	GSM162905	GSM170843	GSM170857	GSM170593	GSM170983	GSM171597	GSM162942	GSM170853	GSM169531	GSM162937	GSM162928	GSM170588	GSM162943	GSM169525	GSM162936	GSM170867	GSM162929	GSM170835	GSM170595	GSM170850	GSM169530	GSM170979	GSM170862	GSM170590	GSM170597	GSM169528	GSM162932	GSM162906	GSM162940	GSM171011	GSM162938	GSM162939	GSM170833	GSM170865	GSM170844	GSM162933	GSM170841	GSM170849	GSM169527	GSM170823	GSM170980	GSM170594	GSM170848	GSM162935	GSM170992	GSM171012	GSM170978
DDEF1	-0.03563749	0.18146254	0.21426901	0.3334492	-0.027977094	0.069554165	-0.05684235	-0.024424447	-0.14021853	0.05773051	-0.18956701	0.10369288	-0.3080811	0.036581162	0.26850238	-0.06883253	0.0	0.211438	0.05723092	-0.06661213	0.054066844	0.17951968	-0.034638308	-0.23758326	-0.08587414	0.12511979	-0.042631764	-0.09242433	0.030475048	0.023092205	-0.1257859	-0.044075027	0.1932862	-0.0631705	0.013988547	0.17280297	-0.24740855	0.04790522	0.005606521	0.14526995	0.3146868	-0.04107748	0.0023869346	0.124953255	0.12439815	-0.026478322	0.073661916	-0.047960732	-0.09353453	0.0620603	-0.04152156	-0.11068715	-0.10063983	-0.0129893655	0.026034242	-0.040522378	-0.009547738	-0.012101203	-0.021426901	0.06683417	0.09858595	0.058230102	-0.070053756
RAD21	-0.08538434	0.030009558	0.026794247	0.08609885	-0.030724071	0.0914577	-0.18005735	0.056803804	0.043585308	-0.06430619	-0.09896009	0.037869204	-0.11217859	0.11110681	0.11610841	-0.06430619	0.12754062	0.013933009	0.016076548	0.020363629	0.074666634	0.11467938	-0.09610204	-0.24079098	-0.03286761	0.09002867	-0.16719611	0.008216903	-0.19327584	0.01822009	-0.047157876	-0.10574797	-0.38190734	-0.104676194	-0.0782392	0.09002867	-0.017148318	0.059304602	-0.23364584	0.17612752	0.18077186	-0.18827425	-0.08395531	0.023578938	0.0750239	0.0	0.103961684	0.027151505	-0.026794247	-0.19899194	-0.04787239	0.09110044	-0.08967142	-0.021078141	0.101103626	0.14433168	-0.27401584	0.0017862832	-0.09896009	0.14897601	-0.11217859	-0.054660264	-0.34796795
MTDH	-0.027126195	0.04426995	-0.03906172	0.1293377	-0.13324387	0.12412947	-0.044920977	-0.018445812	-0.045789015	-0.005859258	-0.27104494	-0.1293377	0.06792399	0.12760162	0.21874563	0.038627703	0.22048171	0.13042274	0.026475165	0.11610011	-0.053384352	-0.0028211242	-0.16514426	-0.10698571	0.1794669	-0.089407936	0.05924361	-0.16340819	-0.20029981	0.14235827	0.001953086	6.5102865E-4	0.0030381337	0.1475665	-0.0590266	0.22004768	-0.1861942	0.0032551433	0.03558957	0.1499536	0.13975416	-0.17143755	0.017360764	0.09027597	-0.077689424	-0.15754893	-0.009331411	-0.018011793	-0.20116785	-0.11675114	0.047308084	0.046440046	-0.1499536	0.0	-0.20919721	0.1976957	-0.13584799	-0.136282	-0.2363234	0.114798054	0.010416458	0.068141	-0.18272205
ZBTB10	-0.12944372	-0.35471234	-0.14729674	0.076518275	-0.13354358	0.2661181	-0.3795724	0.044427563	0.16973415	-0.14561953	-0.014796764	0.05750984	0.017219407	0.066231355	0.19929041	-0.13995427	0.121467635	-0.002348101	0.10346553	0.02553094	0.11856046	0.15072572	-0.13536988	-0.21032275	-0.049421936	0.04207946	-0.08956328	-0.083227135	-0.04390576	0.060528826	-0.041371305	8.572432E-4	-0.04204219	-0.035556957	0.045098446	0.11740505	0.05415541	0.0	0.058255266	0.21971516	0.17785934	-0.18855624	-0.21565257	-0.056988038	-0.062056955	0.103390984	0.08978691	0.10972713	0.027282696	-0.14752038	0.073685646	0.09996201	-0.06414416	-0.007715189	0.09865751	0.07905273	-0.045843877	-0.052440923	-0.076182835	0.14953303	-0.0056652594	-0.05594444	-0.08017088
MEX3A	-0.31564778	-0.15880321	0.014169567	0.017291157	-0.5590093	-0.0120273	-0.12241527	0.02870638	0.09903395	-0.120854475	-0.13575853	0.13731933	-0.13918616	0.0033052121	0.08826141	0.062339976	0.0	0.038713828	0.092821375	0.021759314	0.09695289	-3.36642E-4	-0.09530029	0.08134495	-0.17297277	-0.15259063	0.12541445	-0.04312078	-0.12709765	-0.08703726	-0.09395372	-0.04122334	0.033939634	0.012516961	-0.07580566	0.048231617	-0.025737809	0.038224168	-0.16495457	-0.008813899	0.0010405298	-0.21235989	0.024146412	0.15360056	0.1138156	0.04465097	0.0906179	0.11748805	0.078192756	-0.10885777	0.11672296	-0.08299755	-0.1548247	-0.24988016	0.035867672	0.019525236	-0.1371357	-0.001499587	0.03993798	-0.00866088	-0.07149052	-0.0889959	0.087251484
ZNF7	-0.10542632	0.0	0.115282536	0.1958923	-0.09533543	0.0042240927	-0.11340516	0.10237558	0.19712433	-0.06576678	-0.04734504	0.07351095	-0.05995865	-0.021003129	0.21155664	-0.068172164	0.18057998	0.35998657	0.019301757	-0.09691946	0.09163935	0.027104596	-0.025109885	0.022469828	0.042123593	-0.08119645	-0.2197115	-0.015371004	-0.003930753	0.022528496	-0.02352585	-0.16309692	-0.045585003	-0.054913208	-0.006746815	0.10225825	-0.17389183	-0.05368118	-0.028571295	0.109005064	0.24652275	-0.11968263	-0.21924216	0.062012028	0.29932392	0.05192114	0.19923638	0.032560717	0.14350182	-0.14807792	0.00545612	0.100615546	-0.09938352	0.001466699	-0.11669056	0.11006109	-0.2249916	0.121384	-0.1396884	0.16174756	0.05021977	-0.038896855	-0.094338074
CSPP1	-0.035425346	-0.013416035	0.0	0.1922965	-0.08005778	0.16217619	-0.12846072	0.0990419	-0.008242531	0.034066208	-0.02981341	0.0024113788	-0.020080209	-0.035293818	0.22373211	0.007891785	0.08040852	-0.13964075	-0.17923121	0.0039458927	0.15507358	0.004735071	-0.48753697	-0.13578255	-0.2701621	0.017975733	-0.06344119	-0.084792845	0.06677327	-0.036916018	-0.026744382	0.039195865	-0.050682798	-0.06401115	0.14665568	0.1844924	-0.09720049	-0.12596166	0.014424429	0.09075553	0.0811977	-0.120218195	0.109082006	0.10162865	0.07646263	0.12587397	0.1032947	-0.0050419737	0.049674403	-0.20036365	0.04314176	0.0890018	0.005436563	-0.044281684	-0.1124141	0.08987866	-0.27029365	-0.014205214	-0.03980967	0.20452876	-0.18699147	0.056470107	-0.1273208
C8orf30A	-0.0494842	-0.07287016	-0.08076593	0.051714305	-0.20908733	-0.26056054	-0.116206504	-0.10475462	-0.10583953	0.017539468	-0.17810696	-0.10559844	-0.1139764	0.070700325	0.28195748	0.0	0.089023344	0.13826644	-0.0964972	-0.124463916	0.03544057	-0.033813197	-0.13700071	-0.21433108	-0.0785961	-0.120787255	0.04888147	-0.080283746	0.09414656	-0.06636066	0.01289844	-0.016575098	0.13043095	0.09770267	0.0526184	0.09221782	-0.28671905	0.118436605	0.043155525	0.12814057	0.3195076	-0.09342328	0.04870065	0.017057283	0.2955792	0.020372301	0.07817419	0.083538495	0.027544798	-0.28063148	0.03773095	-0.021577762	-0.08691379	-0.12904467	0.004641027	-0.0707606	-9.0409623E-4	0.0013862809	-0.1039108	0.11433803	-0.16888517	0.019227114	0.052196488
ZBTB10	-0.19424066	-0.42119515	-0.22294277	-0.0010941081	-0.14398463	0.21940514	-0.29504448	-0.03344324	0.13216826	-0.14358346	-0.083881624	0.011561076	8.388162E-4	0.029431509	0.16170917	-0.10762377	0.1327518	-0.094458	0.039934948	0.0350844	0.10237205	0.06721471	-0.19464183	-0.17060792	0.002844681	0.024362141	-0.118783675	-0.14154112	-0.08577808	0.039898477	-0.04339962	0.0	-0.0799793	-0.048177227	-0.075639345	0.13070945	0.025346838	-0.046572536	0.021663342	0.20751584	0.17170203	-0.1521175	-0.2419073	-0.047848996	-0.13577881	0.048213698	0.07283113	0.1075873	0.044056088	-0.08687218	0.03497499	0.079724014	-0.050693676	0.008169341	0.06506296	0.033625588	-0.111416675	0.031729136	-0.16878441	0.14599049	-0.014478697	0.031875018	-0.1373835
MRPS28	-0.12042543	-0.06354363	-0.02600677	0.15463138	-0.38215858	0.12285957	-0.0040995893	0.060725167	-0.05150109	0.0044839256	-0.15117235	-0.1357989	-0.33334786	-0.0032028041	0.090319075	-0.27326325	0.0905753	-0.15155669	-0.15270971	0.013708002	-0.14489485	-0.18448152	-0.33539766	-0.09006285	0.008455403	0.05034808	-0.011017646	0.0	-0.015757795	0.0074305055	0.10377085	0.082504235	0.07135847	-0.017551366	0.15386271	0.19857386	-0.16026832	0.1400266	-0.0189606	0.112226255	0.14386997	-0.1115857	0.030362584	0.12875272	0.06469664	0.12439691	0.053294662	0.090831526	-0.05444767	-0.106076874	-0.010505198	0.07392072	0.021394731	-0.02600677	-0.12619048	0.13259609	-0.06623399	-0.028056564	0.014732899	0.15949965	0.055344455	0.033821613	-0.07456128
DECR1	-0.27587512	0.1640832	0.023636011	0.015605243	-0.24147059	0.09052866	-0.04964475	0.09445278	0.03376573	-0.08386677	-0.1348804	0.05466398	-0.09819439	0.06488495	0.1740304	0.12611957	0.15541361	-0.04964475	0.06296852	0.11626362	-0.038967475	0.06616258	-0.17220522	-0.2142755	-0.04581188	-0.17868459	-0.02080699	-0.11900138	-0.123473056	-0.012593704	0.09089369	-0.14738284	-0.14984684	-0.10111467	-0.007026922	0.12301677	-0.069904186	0.027103841	-0.32898772	0.1076853	0.18032725	-0.3124699	-0.052017476	-0.03723356	0.08039894	0.13962585	0.041796498	-0.035590906	-0.09600418	-0.055850342	0.008304544	0.15294963	0.015331467	0.0039241253	0.0700867	0.034404542	-0.22148493	0.065797545	0.039788805	0.20770487	-0.17448668	-0.045538105	0.0
C4orf10	0.003478459	0.10172967	0.27638492	0.07921123	-0.15537117	-0.06956918	-0.18423627	-0.12675017	-0.30988798	-0.20352037	-0.28944442	-0.0020748703	-0.10856454	-0.048454326	0.10429275	0.0962984	-0.0098861465	0.17251937	0.13962656	-0.19186448	0.16769834	-0.15213682	-0.08732763	-0.08195738	-0.15653066	-0.26521724	-0.0067738416	0.06944713	0.013547683	0.022762548	0.032770745	-0.049125608	-0.064137906	0.103377365	0.11497223	-0.024837418	-0.06755534	0.08146917	-0.08995173	0.13151017	0.0922707	0.03521177	0.026424084	0.10874762	0.22780855	0.13450041	0.095199935	0.0	0.13157119	-0.07695328	0.081286095	0.0032343566	-0.08018763	0.048454326	-0.17758448	0.08262866	-0.056936882	0.07902815	-0.09159942	-0.014524092	-0.23201932	-0.03631023	0.002441024
LAPTM4B	-0.2929842	-0.30926108	-0.24511096	0.08425689	-0.4868708	0.023457885	-0.32745293	-0.019628026	-0.044043373	-0.31692082	-0.24080236	-0.03638366	-0.040213518	0.05266056	0.08904421	-0.019149294	0.08952294	-0.016755631	0.0	0.054575488	0.03446873	0.05122436	0.007180985	-0.023936616	0.042607177	-0.022979151	-0.058405343	-0.019628026	0.035904925	0.07228858	0.04117098	-0.022021687	-0.07563971	0.070373654	0.03925605	0.01867056	-0.20824857	-0.0023936618	-0.021064222	0.128779	0.06989492	-0.010532111	0.050266895	0.057926614	0.040213518	0.06750126	0.04308591	0.0162769	-0.013883238	0.008617182	-0.008617182	0.02872394	-0.25947294	-0.02441535	0.027287744	0.07803337	-0.14697082	-0.03063887	-0.04500084	0.080427036	0.021542955	-0.0162769	0.03734112
POLR2K	-0.14432028	-0.24471699	-0.2012954	0.20656624	-0.055218194	0.09387093	0.1131973	0.08634117	0.11721316	-0.15335599	-0.017820416	-0.03087199	-0.11369928	0.11771515	0.10767548	-0.045680504	0.23015946	0.05471621	-0.080568366	0.10365961	0.14557524	0.069775715	-0.22087277	-0.056975134	-0.080568366	-0.0030119014	-0.09060804	-0.086090185	0.05998704	0.19175772	0.08307828	-0.38075453	-0.14507325	-0.03840174	-0.030620998	0.12800582	-0.10867944	0.15210102	-0.17318434	0.18799284	0.099141754	-2.5099178E-4	0.07002671	0.11947209	-0.0010039671	0.11169134	0.15611689	-0.013804548	0.06626183	-0.05898307	0.09261597	0.12775482	0.0	0.018824384	-0.048692405	0.08634117	-0.2537527	-0.022840252	0.01129463	0.20430732	0.016314466	-0.0082827285	-0.055469185
POLR2K	-0.20075995	-0.18642808	-0.1164749	0.2324948	0.015810557	0.093043424	0.103849195	-0.05198147	0.052095216	-0.106010355	-0.08803864	-0.007962151	-0.07791533	0.11613366	0.1356978	0.05516633	0.25251395	0.054711353	0.006255976	0.21770796	0.0821239	0.06870199	-0.1174986	-0.035715934	-0.107261546	-0.11636115	0.0	-0.15890178	0.09156474	0.15901554	0.053460155	-0.17664601	-0.16663645	-0.016038047	-0.010578286	0.07689163	-0.074161746	0.09964063	0.012284461	0.24113943	0.13387789	0.08917609	0.11056016	0.096797004	-0.032076094	0.065858364	-0.0031848603	-0.08633246	-0.1559444	-0.05152649	0.07666414	0.1207972	-0.026730077	-0.059602387	-0.0020474102	0.100209355	-0.43325475	-0.16151792	-0.12955557	0.14422868	-0.034123503	-0.14218126	0.103849195
ZNF706	-0.21082781	-0.15536553	-0.18842958	0.12230147	-0.7142548	-0.10061429	0.072883144	-0.03164195	-0.062572844	-0.070749976	-0.13830021	-0.100969814	-0.16105397	0.006755023	0.062572844	0.05332913	0.10772484	0.0071105505	-0.1628316	0.08283791	0.013154518	-0.024531398	-0.1589208	-0.10630273	3.555275E-4	-0.06897234	-0.12834543	-0.064706005	-0.09954771	0.08817083	0.054751236	-0.03413064	-0.109858	0.013510046	0.020620596	0.055462293	-0.11590197	0.043729883	-0.032708533	0.045151994	0.10025876	-0.07323867	0.04301883	0.051907018	0.0	0.01279899	0.01137688	0.027731147	-0.07217208	0.01990954	0.07323867	0.022398233	-0.06008415	-0.19945094	0.0017776376	0.06826128	-0.095636904	0.0	-0.120523825	0.082126856	0.039463554	-0.009599243	-0.083193436
NULL	-0.030565662	-0.2559874	-0.082239784	0.3028951	-0.29786387	0.06502769	-0.08946509	-0.09718216	-0.0371857	-0.1809351	-0.0035559062	0.06317408	-0.092680536	-0.031133093	0.12657513	0.15411448	0.1893331	0.2663525	-0.03835839	0.15275265	-0.07781382	-0.07225299	-0.00904108	0.016304208	-0.20794486	0.048609994	0.013013103	0.01062989	-0.05591095	0.1474188	-0.023718651	-0.03813142	0.12646164	0.16985126	0.11167058	0.10421831	-0.06941583	0.10652587	-0.15509804	0.27308604	0.25636572	0.008057532	0.1415175	0.0696428	-0.011575609	0.0	0.04721033	0.05867245	-0.16935949	-0.16065887	0.0015131516	0.06850794	0.023983452	-0.10576929	0.10894691	-0.047966905	-0.123851456	-0.045886323	-0.09010818	0.1532066	-0.023945624	-0.064535916	0.05341425
FAM91A1	-0.08950064	-0.28244588	-0.13360241	0.14981629	-0.00989047	0.19570158	-0.2266701	-0.061450623	-0.115605	-0.13246743	-0.09031133	-0.056586456	0.04653385	0.101823196	0.16586804	-0.016862439	0.21694177	-0.0061612763	-0.038426906	0.116902106	0.13068391	-0.07182751	-0.07101681	-0.11398361	0.012484691	0.06907115	-0.035832684	0.0	-0.080907285	0.06339629	0.0030806381	-0.17057006	0.08577145	0.08642001	-0.015727468	0.12079344	-0.19716084	0.13749374	-0.21791461	0.29055282	0.2858508	0.08674428	0.07442173	0.075070284	0.16797584	0.06388271	0.11965847	-0.082042255	0.0930677	-0.051560152	-0.058207847	0.13798016	-0.009728331	0.0025942216	0.081069425	-0.17040792	-0.14641137	-0.13684519	0.019294523	0.21029408	0.05318154	-0.02091591	-0.12954894
COX6C	-0.09546159	-0.1276655	-0.19667388	0.23347835	-0.13226606	0.08165992	-0.38759708	-0.07475908	0.012651537	-0.12421509	-0.10351257	0.051756285	-0.11501397	0.056356844	0.16446997	-0.050606146	0.18402235	-0.016101956	-0.052906428	-0.046005588	0.009201118	0.13226606	-0.09086104	0.0	0.17252095	0.057506986	-0.04485545	-0.06325769	0.023002794	0.08511034	0.07015852	0.09661173	0.008050978	-0.121914804	0.008050978	0.0839602	-0.16331984	-0.027603352	0.156419	0.24267948	0.16677025	0.0	0.06325769	0.06785824	-0.047155727	0.08856076	-0.003450419	0.058657125	0.027603352	-0.023002794	-0.032203913	0.08856076	-0.09431145	-0.019552374	-0.13456634	0.06785824	-0.4669567	-0.054056566	-0.11616411	0.11271369	0.064407825	-0.15526886	0.008050978
KIAA0196	-0.06943093	-0.016438242	-0.062225126	0.010958828	-0.018614996	0.045711823	-0.31187624	-0.046162188	-0.015387395	-0.11589336	0.0	-0.109513216	-0.02912346	-0.010433405	0.13878681	-0.034527816	0.20123711	-0.1989853	-0.10958828	0.09502655	-0.094651245	0.10898779	0.010133163	-0.043910373	-0.033251785	0.12490062	-0.23291263	0.022668261	0.070331655	0.05659559	0.10628562	0.03355203	0.048414	0.1473437	-0.086544715	0.13901198	-0.3734258	0.11634372	0.039406743	0.26638958	0.18787634	-0.03865614	-0.020716688	0.04526146	0.10080621	0.06004837	0.032276	-0.10245754	-0.06500237	-0.074835286	0.025820801	0.09262461	0.07491034	-0.054043535	0.21227099	0.12887882	-0.18892719	-0.2963387	-0.081665784	0.24567291	-0.019065358	-0.0685302	0.012685219
TGS1	-0.17073347	-0.010244008	0.03620838	0.32684183	-0.25229895	0.03479097	-0.24508305	0.08736399	0.20623314	-0.10843185	-0.13381638	0.0013529821	-0.026415367	-0.17041132	0.19573142	-0.03839892	0.2338082	0.07963266	0.020552443	0.14857033	0.036659375	0.11242638	-0.24244152	-0.1852297	-0.027832776	-0.08556002	-0.09863884	0.038849916	0.101860225	-0.040847175	0.13033728	0.0634613	-0.110686824	-0.12563406	0.0038012355	0.07615357	-0.14283626	0.0034146693	-0.02261413	0.24978627	0.17099117	-0.09116523	0.0017395485	0.08697742	0.03028103	0.012305695	0.16377527	-0.017846478	0.07415631	-0.15855663	-0.09838113	0.12292809	0.0	-0.09187393	-0.027252926	0.10211794	-0.19437844	-0.04413299	-0.031891722	0.15649493	-0.01443181	-0.07351203	-0.09470875
NULL	-0.08146056	-0.04280699	-0.07529743	0.19166009	-0.19956498	0.10095482	-0.030145766	-0.07362266	-0.060224544	-0.119042285	-0.22113594	-0.007435956	-0.10155774	-0.13009574	0.13270837	-0.033227336	0.13987637	5.3592474E-4	-0.049841	-0.004287398	-0.051046833	0.04736235	-0.21209222	-0.3439967	-0.009780627	0.11381702	0.077173166	0.04032834	0.09150915	0.012996175	0.095863536	0.016680658	-0.09807423	0.008574796	0.1573609	0.2242845	-0.16841435	0.059420656	0.12969379	0.20706792	0.17980275	-0.19045426	0.04722837	0.12547338	0.007569937	0.11200827	-1.3398119E-4	-0.08648486	-0.19460768	-0.163792	0.0	0.09150915	-0.018422414	0.110467486	-0.18482704	0.18060663	-0.23654379	0.052520625	-0.012728212	0.20318247	0.07911589	0.07261781	-0.06404301
IMPA1	-0.13426003	-0.071580626	-0.40222377	0.15669851	-0.2748251	0.103662096	-0.09976781	-0.035048544	-0.009272101	-0.06601736	-0.33639184	-0.0024107464	-0.18451482	0.005748703	0.14946628	-0.05210921	0.16430163	-0.04654595	-0.05285098	-0.018358761	0.039870035	-0.025776442	-0.23087533	-0.30301228	0.027816305	0.09531721	-0.02280937	0.0150208045	0.0014835362	-0.17839523	0.0383865	0.06471927	0.024478348	0.0	0.068057224	0.10774182	-0.10700005	0.105516516	0.023551138	0.14241949	0.14816818	-0.17616993	-0.05192377	0.090866596	-0.017431552	0.021325834	0.042280782	0.0012980942	0.046360508	-0.05377819	0.03653208	0.09123748	-1.8544203E-4	0.025220117	-0.16467252	0.07232239	-0.17301741	-0.1676396	0.04116813	0.1874819	-0.04209534	0.051182	-0.12183542
UBR5	-0.21211445	-0.10590992	-0.29077357	0.2080391	0.0072668837	0.06780788	-0.20519127	0.0692809	-0.084698476	-0.16154087	-0.19640227	-0.28144446	-0.16109896	-0.06471454	0.05469803	0.006137571	0.16345578	-0.038789447	-0.04139178	0.0518502	0.07679328	0.057447664	0.0017185198	-0.11077088	0.0103602195	0.18908629	-0.14145873	0.12471544	0.0037807436	0.13124582	0.156238	0.015908584	-0.007463286	0.029263938	-0.09918314	0.063781634	-0.2077445	-0.055336338	-0.03962416	0.1556488	0.1638977	-0.25885817	0.0034861402	0.09844664	-0.024746686	0.13807079	-0.052243	0.058331475	-0.075320266	-0.11779226	0.015564879	0.028723832	0.013355354	0.0	-0.11941258	0.20985582	-0.12049279	-0.107137434	-0.19429094	-0.17843147	0.010654823	-0.13988751	-0.04674374
YWHAZ	-0.006985178	-0.072180174	-0.31355688	0.15134552	-0.37331897	0.04423946	0.014746487	-0.04113494	0.029492974	0.0426872	-0.1707488	-0.020955535	-0.2056747	-0.01862714	0.06209047	0.07994148	0.19325659	0.028716844	-0.012418094	0.0	-0.17307718	-0.020955535	-0.52155995	-0.012418094	-0.06985178	-0.013970356	-0.083046004	-0.06829952	0.01707488	0.16298749	0.038030412	-0.013970356	0.020179404	0.06597113	0.038806543	0.03570202	0.012418094	0.08382214	0.011641963	0.06985178	0.14901713	0.03725428	0.10865832	0.102449276	-0.015522618	-0.056657556	0.00853744	0.051224638	-0.24991414	-0.038030412	0.1381513	0.09934475	0.004656785	-0.097016364	-0.065194994	0.08226988	-0.18239076	-0.09313571	-0.032597497	0.1257332	-0.029492974	-0.0031045235	-0.11952416
ARFGEF1	-0.09215597	0.0669245	-0.024440741	0.18481512	0.057076316	0.07555064	-0.13399276	0.0478751	-0.11257117	-0.1914285	-0.024368856	-0.08489563	0.03601415	-0.06584623	0.16792226	0.050031632	0.3033527	-0.097187884	-0.18409628	0.0034504575	0.06613377	0.03220427	-0.05664501	-0.016964749	-0.25317731	-0.045071602	-0.12040659	-0.20594917	-0.049528442	-0.084176786	0.017108519	-0.19940768	0.013442407	-0.0529789	-0.029688312	0.08654898	-0.18689978	0.06110185	-0.08654898	0.23484676	0.08870551	-0.07059061	0.057795163	0.049456555	-0.08611767	0.15872104	0.018618094	0.031126002	0.036229804	0.01142964	-0.0682903	0.10487953	0.03141354	-0.15031055	-0.20659614	0.1747513	-0.31837657	0.01761171	-0.25641212	0.23412791	0.10487953	0.0	-0.017899249
UBR5	-0.08771737	0.05957323	0.045634337	0.25409627	-0.056998532	0.055489223	-0.17277125	0.036489714	-0.05877419	-0.12420708	-0.33124846	-0.24939077	-0.09748347	-0.0308964	0.077152215	-0.06854029	0.18990631	-0.042260595	-0.086918324	-0.04696608	0.0051494	0.20384522	-0.026457261	-0.036489714	0.0	0.15998653	-0.18688771	0.13352928	0.046699733	0.21334498	0.1153288	-0.02024247	4.439138E-4	-0.07040473	-0.113997065	0.12713692	-0.18786432	-0.104674876	0.03498041	0.13548249	0.19123806	-0.22435403	-0.029387094	0.11515124	0.016069679	0.15235122	0.05238183	0.048475385	-0.012962283	-0.018289248	-0.016602376	0.049096867	0.014737938	0.003018614	0.07315699	0.16957507	-0.13344048	-0.112221405	-0.057531226	0.15048678	0.046610948	-0.15776697	-0.30203894
UBR5	-0.11675128	-0.06370102	-0.0039346744	0.26769352	0.037582923	0.072927155	-0.13160807	0.056442223	0.05406785	-0.12787691	-0.32562822	-0.2119297	-0.0965352	-0.006512564	0.18180908	-0.035615586	0.21518597	0.02652513	0.02408292	-0.051218603	0.08303519	0.18587944	0.06444725	-0.18411562	0.035479907	0.20772366	-0.04111056	0.13323621	0.11132415	0.14056285	0.11200254	-0.02048744	-0.03181659	-0.07991459	-0.027135685	0.12441711	-0.15229903	-0.11030655	-0.053796493	0.10989952	0.15731913	-0.21131913	-0.027678398	0.15318094	-0.04735177	0.16681662	0.0	0.020758798	0.0018994979	-0.09870605	0.030188449	0.08507037	0.004748745	-0.00949749	-0.0067839213	0.1735327	-0.18370858	-0.096196	-0.1839121	0.09646736	0.060580414	-0.19334175	-0.23954025
TMEM67	-0.29127762	-0.29367656	-0.21533594	0.059790105	-0.09300887	-0.014521762	-0.23895898	-0.07011832	-0.08022679	0.0062262286	-0.26472458	-0.13849697	-0.00142837	0.0800986	0.125019	-0.007105225	0.234564	-0.048491333	0.069184385	0.09769685	0.12895618	-0.25373712	0.0	-0.09756866	0.079329476	-0.12620932	-0.15655302	-0.049205516	-0.024447102	0.05297788	0.08625158	-0.0058416673	-0.018458936	-0.017451752	0.021626988	-0.006665727	-0.09515142	-0.009211156	0.10117621	0.14252569	0.034152694	-0.2386843	-0.0013734327	0.036789685	0.15774333	0.20308492	0.14499788	0.06986195	0.17737426	0.039866176	-0.060687415	0.12386532	0.1465178	-0.049956325	0.07389068	0.19121847	0.018129312	-0.12117339	0.08198478	0.14818424	0.09804478	-0.046568528	0.045634594
NULL	-0.17098975	-0.31184915	-0.19660054	0.13571951	-0.11462826	0.23537122	-0.35894996	-0.0749271	0.1408594	-0.21272914	-0.0043423153	0.11874903	-3.5447473E-4	-0.03429543	0.19704364	-0.08033284	0.16195065	0.0	0.05720336	0.12424339	0.10736153	0.04834149	0.018565614	-0.16084291	0.07599052	0.10789324	-0.16084291	-0.105677776	-0.061678603	0.037397083	-0.0018609923	0.02215467	0.0066464012	-0.043378845	-0.023794116	0.14001752	-0.022110362	-0.053968776	0.055608224	0.21188727	0.18268742	-0.08480808	-0.18220001	-0.027914885	-0.09402442	0.09056829	0.06934412	0.12029986	0.014666392	-0.08268123	0.07918079	0.112944506	0.005051265	0.035358854	0.084763765	0.056848884	-0.188359	-0.032655984	-0.22048327	0.15822865	-0.07324334	-0.07005307	-0.0038549127
TAF2	-0.14273284	0.0333941	-0.16266158	0.22581413	-0.049417883	-0.030162413	-0.030027758	0.0	0.02746934	-0.02221785	-0.22635275	0.049956497	-0.13317244	0.1057031	0.1835329	-0.0070019886	0.23739435	0.0333941	-0.03231687	0.02935449	-0.02558419	0.13115263	-0.03756836	-0.2488399	0.12697837	-0.05453472	-0.03420202	-0.119303115	0.008887139	0.06449909	0.07890703	-0.14125165	0.10624171	-0.09452685	0.008752486	0.16279623	-0.122265495	0.097893186	-0.020198043	0.2448003	0.116340734	-0.088198125	-0.05009115	0.10906944	0.20224975	0.072308995	0.1333071	-0.13438432	0.056958485	-0.09331497	0.05870898	0.1501388	6.7326816E-4	-0.008887139	0.19470915	0.1727606	-0.33744198	-0.22163987	-0.02262181	0.20723194	-0.02746934	-0.018447546	-0.10502983
TTC35	-0.21929339	0.0	-0.13997939	0.18268692	0.081731394	0.06354328	-0.1541385	-0.2422012	0.07747215	-0.15505941	-0.108783334	-0.004949929	-0.1534478	0.016691623	0.14849788	-0.07194665	0.1722115	0.033383247	-0.07367337	0.01588582	-0.109013565	0.08069536	0.09554515	-0.26626015	0.05065044	1.15114635E-4	-0.044549365	-0.03280767	0.01116612	0.07574543	0.06791764	-0.09404866	-0.108437985	-0.13433878	0.040059894	0.11292746	-0.16611043	0.09888347	0.09496958	0.23494898	0.15943377	-0.16219652	-0.043973792	0.072407104	0.14043985	0.052722502	-0.09508469	-0.04892372	0.0153102465	-0.1691034	-0.079313986	0.093473084	0.07516986	-0.005410388	0.14665605	0.05479457	-0.3131118	-0.13928871	-0.26004398	0.17578006	-0.078393064	-0.12639587	-0.048002806
